input	kind	barcode	threshold	raw_complexity	imp_complexity	gain
FITS	dense	293T_TFF1_DNA_Pool-1_2H:X5:B8:07	3378.39	3	0	-3
FITS	dense	293T_TFF1_DNA_Pool-1_2H:X5:M8:12	3378.39	7	0	-7
FITS	dense	293T_TFF1_DNA_Pool-1_2H:X5:N0:07	3378.39	2	0	-2
FITS	dense	293T_TFF1_DNA_Pool-1_2H:X5:T7:02	3378.39	6	0	-6
FITS	dense	293T_TFF1_DNA_Pool-1_2H:X5:W1:02	3378.39	2	0	-2
FITS	dense	293T_TFF1_DNA_Pool-1_2H:X6:14:03	3378.39	1	0	-1
FITS	dense	293T_TFF1_DNA_Pool-1_2H:X9:F2:07	3378.39	6	53	47
FITS	dense	293T_TFF1_DNA_Pool-1_2H:Y8:41:02	3378.39	0	0	0
FITS	dense	293T_TFF1_DNA_Pool-1_2H:Z5:X8:07	3378.39	2	0	-2
FITS	dense	293T_TFF1_DNA_Pool-1_2G:03:O6:02	3378.39	6	0	-6
FITS	dense	293T_TFF1_DNA_Pool-1_2G:04:Y6:05	3378.39	58	410	352
FITS	dense	293T_TFF1_DNA_Pool-1_2G:07:C8:05	3378.39	3	0	-3
FITS	dense	293T_TFF1_DNA_Pool-1_2G:07:J0:08	3378.39	7	0	-7
FITS	dense	293T_TFF1_DNA_Pool-1_2G:08:P8:05	3378.39	2	0	-2
FITS	dense	293T_TFF1_DNA_Pool-1_2G:0A:58:08	3378.39	4	8	4
FITS	dense	293T_TFF1_DNA_Pool-1_2G:0H:41:02	3378.39	0	0	0
FITS	dense	293T_TFF1_DNA_Pool-1_2G:0H:72:11	3378.39	2	0	-2
FITS	dense	293T_TFF1_DNA_Pool-1_2G:0H:X8:01	3378.39	9	0	-9
FITS	dense	293T_TFF1_DNA_Pool-1_2G:0H:Y2:05	3378.39	4	0	-4
FITS	dense	293T_TFF1_DNA_Pool-1_2G:0I:E6:04	3378.39	1	0	-1
FITS	dense	293T_TFF1_DNA_Pool-1_2G:0M:Y2:02	3378.39	2	0	-2
FITS	dense	293T_TFF1_DNA_Pool-1_2G:0Q:X8:04	3378.39	3	0	-3
FITS	dense	293T_TFF1_DNA_Pool-1_2G:0T:84:05	3378.39	0	0	0
FITS	dense	293T_TFF1_DNA_Pool-1_2G:0U:0V:07	3378.39	4	0	-4
FITS	dense	293T_TFF1_DNA_Pool-1_2G:0X:02:08	3378.39	4	0	-4
FITS	dense	293T_TFF1_DNA_Pool-1_2G:0X:K1:08	3378.39	2	0	-2
FITS	dense	293T_TFF1_DNA_Pool-1_2G:0X:O2:08	3378.39	1	0	-1
FITS	dense	293T_TFF1_DNA_Pool-1_2G:0X:O9:02	3378.39	11	0	-11
FITS	dense	293T_TFF1_DNA_Pool-1_2G:0X:P8:10	3378.39	6	0	-6
FITS	dense	293T_TFF1_DNA_Pool-1_2G:0X:V7:07	3378.39	0	0	0
FITS	dense	293T_TFF1_DNA_Pool-1_2G:0X:Y6:04	3378.39	5	0	-5
FITS	dense	293T_TFF1_DNA_Pool-1_2G:0X:Z6:01	3378.39	3	0	-3
FITS	dense	293T_TFF1_DNA_Pool-1_2G:0Y:0A:05	3378.39	5	0	-5
FITS	dense	293T_TFF1_DNA_Pool-1_2G:0Y:24:09	3378.39	4	0	-4
FITS	dense	293T_TFF1_DNA_Pool-1_2G:0Y:D2:08	3378.39	5	2	-3
FITS	dense	293T_TFF1_DNA_Pool-1_2G:0Y:G0:11	3378.39	5	0	-5
FITS	dense	293T_TFF1_DNA_Pool-1_2G:0Y:J4:08	3378.39	3	0	-3
FITS	dense	293T_TFF1_DNA_Pool-1_2G:0Y:J6:04	3378.39	6	0	-6
FITS	dense	293T_TFF1_DNA_Pool-1_2G:0Y:J6:08	3378.39	17	0	-17
FITS	dense	293T_TFF1_DNA_Pool-1_2G:0Y:J6:11	3378.39	11	0	-11
FITS	dense	293T_TFF1_DNA_Pool-1_2G:0Y:K6:07	3378.39	1	0	-1
FITS	dense	293T_TFF1_DNA_Pool-1_2G:0Y:M8:11	3378.39	2	0	-2
FITS	dense	293T_TFF1_DNA_Pool-1_2G:0Y:T2:11	3378.39	2	0	-2
FITS	dense	293T_TFF1_DNA_Pool-1_2G:0Y:T7:04	3378.39	9	0	-9
FITS	dense	293T_TFF1_DNA_Pool-1_2G:0Y:T8:04	3378.39	9	0	-9
FITS	dense	293T_TFF1_DNA_Pool-1_2G:0Y:T8:12	3378.39	1	0	-1
FITS	dense	293T_TFF1_DNA_Pool-1_2G:11:E2:11	3378.39	6	0	-6
FITS	dense	293T_TFF1_DNA_Pool-1_2G:11:J4:05	3378.39	4	30	26
FITS	dense	293T_TFF1_DNA_Pool-1_2G:15:S9:05	3378.39	4	1	-3
FITS	dense	293T_TFF1_DNA_Pool-1_2G:16:O5:05	3378.39	2	0	-2
FITS	dense	293T_TFF1_DNA_Pool-1_2G:16:Q8:09	3378.39	1	0	-1
FITS	dense	293T_TFF1_DNA_Pool-1_2G:16:T4:11	3378.39	2	0	-2
FITS	dense	293T_TFF1_DNA_Pool-1_2G:19:41:05	3378.39	57	433	376
FITS	dense	293T_TFF1_DNA_Pool-1_2G:19:K2:11	3378.39	1	0	-1
FITS	dense	293T_TFF1_DNA_Pool-1_2G:20:A5:05	3378.39	1	0	-1
FITS	dense	293T_TFF1_DNA_Pool-1_2G:23:S5:02	3378.39	8	0	-8
FITS	dense	293T_TFF1_DNA_Pool-1_2G:24:46:02	3378.39	10	3	-7
FITS	dense	293T_TFF1_DNA_Pool-1_2G:24:T2:08	3378.39	1	0	-1
FITS	dense	293T_TFF1_DNA_Pool-1_2G:27:18:07	3378.39	0	0	0
FITS	dense	293T_TFF1_DNA_Pool-1_2G:27:L4:07	3378.39	5	0	-5
FITS	dense	293T_TFF1_DNA_Pool-1_2G:28:C0:05	3378.39	1	0	-1
FITS	dense	293T_TFF1_DNA_Pool-1_2G:31:F3:05	3378.39	4	0	-4
FITS	dense	293T_TFF1_DNA_Pool-1_2G:31:S9:07	3378.39	1	1	0
FITS	dense	293T_TFF1_DNA_Pool-1_2G:32:X7:09	3378.39	1	0	-1
FITS	dense	293T_TFF1_DNA_Pool-1_2G:35:B6:02	3378.39	3	0	-3
FITS	dense	293T_TFF1_DNA_Pool-1_2G:35:B7:01	3378.39	2	0	-2
FITS	dense	293T_TFF1_DNA_Pool-1_2G:35:G1:05	3378.39	0	0	0
FITS	dense	293T_TFF1_DNA_Pool-1_2G:35:M8:02	3378.39	3	0	-3
FITS	dense	293T_TFF1_DNA_Pool-1_2G:35:Y2:04	3378.39	4	0	-4
FITS	dense	293T_TFF1_DNA_Pool-1_2G:39:65:05	3378.39	9	0	-9
FITS	dense	293T_TFF1_DNA_Pool-1_2G:47:56:02	3378.39	9	0	-9
FITS	dense	293T_TFF1_DNA_Pool-1_2G:47:F3:08	3378.39	3	0	-3
FITS	dense	293T_TFF1_DNA_Pool-1_2G:47:K4:05	3378.39	4	0	-4
FITS	dense	293T_TFF1_DNA_Pool-1_2G:47:R2:05	3378.39	4	1	-3
FITS	dense	293T_TFF1_DNA_Pool-1_2G:47:X8:08	3378.39	3	0	-3
FITS	dense	293T_TFF1_DNA_Pool-1_2G:52:E1:05	3378.39	1	0	-1
FITS	dense	293T_TFF1_DNA_Pool-1_2G:52:G4:04	3378.39	4	8	4
FITS	dense	293T_TFF1_DNA_Pool-1_2G:55:K1:11	3378.39	3	0	-3
FITS	dense	293T_TFF1_DNA_Pool-1_2G:56:B0:05	3378.39	1	0	-1
FITS	dense	293T_TFF1_DNA_Pool-1_2G:60:A5:05	3378.39	3	0	-3
FITS	dense	293T_TFF1_DNA_Pool-1_2G:60:G5:11	3378.39	5	0	-5
FITS	dense	293T_TFF1_DNA_Pool-1_2G:64:61:02	3378.39	2	0	-2
FITS	dense	293T_TFF1_DNA_Pool-1_2G:64:N8:05	3378.39	5	0	-5
FITS	dense	293T_TFF1_DNA_Pool-1_2G:67:A4:11	3378.39	0	0	0
FITS	dense	293T_TFF1_DNA_Pool-1_2G:67:C8:03	3378.39	1	0	-1
FITS	dense	293T_TFF1_DNA_Pool-1_2G:67:O6:11	3378.39	2	0	-2
FITS	dense	293T_TFF1_DNA_Pool-1_2G:71:F3:05	3378.39	3	0	-3
FITS	dense	293T_TFF1_DNA_Pool-1_2G:71:T4:04	3378.39	1	0	-1
FITS	dense	293T_TFF1_DNA_Pool-1_2G:76:X0:05	3378.39	0	0	0
FITS	dense	293T_TFF1_DNA_Pool-1_2G:79:K4:11	3378.39	3	0	-3
FITS	dense	293T_TFF1_DNA_Pool-1_2G:80:C4:05	3378.39	16	4	-12
FITS	dense	293T_TFF1_DNA_Pool-1_2G:80:M1:08	3378.39	2	0	-2
FITS	dense	293T_TFF1_DNA_Pool-1_2G:80:W2:11	3378.39	1	0	-1
FITS	dense	293T_TFF1_DNA_Pool-1_2G:80:Y6:02	3378.39	6	0	-6
FITS	dense	293T_TFF1_DNA_Pool-1_2G:80:Y6:08	3378.39	2	0	-2
FITS	dense	293T_TFF1_DNA_Pool-1_2G:83:50:11	3378.39	5	5	0
FITS	dense	293T_TFF1_DNA_Pool-1_2G:87:O1:02	3378.39	109	0	-109
FITS	dense	293T_TFF1_DNA_Pool-1_2G:87:T0:03	3378.39	0	0	0
FITS	dense	293T_TFF1_DNA_Pool-1_2G:91:E2:02	3378.39	1	0	-1
FITS	dense	293T_TFF1_DNA_Pool-1_2G:91:E2:11	3378.39	8	0	-8
FITS	dense	293T_TFF1_DNA_Pool-1_2G:91:G9:11	3378.39	3	0	-3
FITS	dense	293T_TFF1_DNA_Pool-1_2G:91:O2:05	3378.39	0	0	0
FITS	dense	293T_TFF1_DNA_Pool-1_2G:91:T0:05	3378.39	6	0	-6
FITS	dense	293T_TFF1_DNA_Pool-1_2G:92:T4:02	3378.39	3	0	-3
FITS	dense	293T_TFF1_DNA_Pool-1_2G:92:X8:11	3378.39	5	0	-5
FITS	dense	293T_TFF1_DNA_Pool-1_2G:95:0O:04	3378.39	4	0	-4
FITS	dense	293T_TFF1_DNA_Pool-1_2G:95:34:02	3378.39	2	0	-2
FITS	dense	293T_TFF1_DNA_Pool-1_2G:95:50:11	3378.39	4	0	-4
FITS	dense	293T_TFF1_DNA_Pool-1_2G:95:F8:08	3378.39	2	0	-2
FITS	dense	293T_TFF1_DNA_Pool-1_2G:95:G9:05	3378.39	4	0	-4
FITS	dense	293T_TFF1_DNA_Pool-1_2G:95:H4:04	3378.39	3	0	-3
FITS	dense	293T_TFF1_DNA_Pool-1_2G:95:J0:08	3378.39	5	0	-5
FITS	dense	293T_TFF1_DNA_Pool-1_2G:95:T0:03	3378.39	15	0	-15
FITS	dense	293T_TFF1_DNA_Pool-1_2G:99:E8:05	3378.39	4	0	-4
FITS	dense	293T_TFF1_DNA_Pool-1_2G:99:J3:09	3378.39	1	0	-1
FITS	dense	293T_TFF1_DNA_Pool-1_2G:A0:M8:03	3378.39	1	0	-1
FITS	dense	293T_TFF1_DNA_Pool-1_2G:A4:45:04	3378.39	2	0	-2
FITS	dense	293T_TFF1_DNA_Pool-1_2G:A4:65:04	3378.39	1	0	-1
FITS	dense	293T_TFF1_DNA_Pool-1_2G:A7:56:11	3378.39	3	0	-3
FITS	dense	293T_TFF1_DNA_Pool-1_2G:A7:78:04	3378.39	19	2	-17
FITS	dense	293T_TFF1_DNA_Pool-1_2G:A7:78:07	3378.39	4	0	-4
FITS	dense	293T_TFF1_DNA_Pool-1_2G:A7:B2:03	3378.39	2	0	-2
FITS	dense	293T_TFF1_DNA_Pool-1_2G:A7:S5:02	3378.39	5	0	-5
FITS	dense	293T_TFF1_DNA_Pool-1_2G:A7:X7:08	3378.39	2	0	-2
FITS	dense	293T_TFF1_DNA_Pool-1_2G:A8:N8:08	3378.39	3	0	-3
FITS	dense	293T_TFF1_DNA_Pool-1_2G:B1:Z8:02	3378.39	4	0	-4
FITS	dense	293T_TFF1_DNA_Pool-1_2G:B2:54:05	3378.39	1	0	-1
FITS	dense	293T_TFF1_DNA_Pool-1_2G:B2:E2:08	3378.39	0	0	0
FITS	dense	293T_TFF1_DNA_Pool-1_2G:B2:J3:08	3378.39	2	0	-2
FITS	dense	293T_TFF1_DNA_Pool-1_2G:B5:72:05	3378.39	4	0	-4
FITS	dense	293T_TFF1_DNA_Pool-1_2G:B5:B0:05	3378.39	5	0	-5
FITS	dense	293T_TFF1_DNA_Pool-1_2G:B5:L7:02	3378.39	2	0	-2
FITS	dense	293T_TFF1_DNA_Pool-1_2G:B5:R2:10	3378.39	1	0	-1
FITS	dense	293T_TFF1_DNA_Pool-1_2G:B6:E2:11	3378.39	2	0	-2
FITS	dense	293T_TFF1_DNA_Pool-1_2G:C4:E2:07	3378.39	3	0	-3
FITS	dense	293T_TFF1_DNA_Pool-1_2G:C4:Z0:11	3378.39	7	0	-7
FITS	dense	293T_TFF1_DNA_Pool-1_2G:C7:Y2:05	3378.39	14	0	-14
FITS	dense	293T_TFF1_DNA_Pool-1_2G:C8:0N:05	3378.39	4	0	-4
FITS	dense	293T_TFF1_DNA_Pool-1_2G:C8:0R:04	3378.39	1	0	-1
FITS	dense	293T_TFF1_DNA_Pool-1_2G:C8:33:11	3378.39	1	0	-1
FITS	dense	293T_TFF1_DNA_Pool-1_2G:C8:45:02	3378.39	6	2	-4
FITS	dense	293T_TFF1_DNA_Pool-1_2G:C8:72:07	3378.39	1	0	-1
FITS	dense	293T_TFF1_DNA_Pool-1_2G:E0:O2:11	3378.39	1	0	-1
FITS	dense	293T_TFF1_DNA_Pool-1_2G:E0:O5:09	3378.39	4	0	-4
FITS	dense	293T_TFF1_DNA_Pool-1_2G:E3:24:04	3378.39	2	0	-2
FITS	dense	293T_TFF1_DNA_Pool-1_2G:E3:28:02	3378.39	1	0	-1
FITS	dense	293T_TFF1_DNA_Pool-1_2G:E3:78:04	3378.39	4	0	-4
FITS	dense	293T_TFF1_DNA_Pool-1_2G:E3:93:05	3378.39	2	0	-2
FITS	dense	293T_TFF1_DNA_Pool-1_2G:E3:98:05	3378.39	7	1	-6
FITS	dense	293T_TFF1_DNA_Pool-1_2G:E3:H0:02	3378.39	15	0	-15
FITS	dense	293T_TFF1_DNA_Pool-1_2G:E3:H2:08	3378.39	7	0	-7
FITS	dense	293T_TFF1_DNA_Pool-1_2G:E3:J4:08	3378.39	2	0	-2
FITS	dense	293T_TFF1_DNA_Pool-1_2G:E3:L0:05	3378.39	5	0	-5
FITS	dense	293T_TFF1_DNA_Pool-1_2G:E3:P4:11	3378.39	4	0	-4
FITS	dense	293T_TFF1_DNA_Pool-1_2G:E3:S5:02	3378.39	10	0	-10
FITS	dense	293T_TFF1_DNA_Pool-1_2G:E3:T0:11	3378.39	7	0	-7
FITS	dense	293T_TFF1_DNA_Pool-1_2G:E3:Y2:04	3378.39	4	18	14
FITS	dense	293T_TFF1_DNA_Pool-1_2G:E4:78:11	3378.39	33	0	-33
FITS	dense	293T_TFF1_DNA_Pool-1_2G:E4:81:05	3378.39	3	4	1
FITS	dense	293T_TFF1_DNA_Pool-1_2G:E4:E2:02	3378.39	3	0	-3
FITS	dense	293T_TFF1_DNA_Pool-1_2G:E4:H4:11	3378.39	1	0	-1
FITS	dense	293T_TFF1_DNA_Pool-1_2G:E4:I1:04	3378.39	0	0	0
FITS	dense	293T_TFF1_DNA_Pool-1_2G:E4:O2:11	3378.39	6	1	-5
FITS	dense	293T_TFF1_DNA_Pool-1_2G:E4:S5:11	3378.39	2	0	-2
FITS	dense	293T_TFF1_DNA_Pool-1_2G:E7:E2:04	3378.39	4	0	-4
FITS	dense	293T_TFF1_DNA_Pool-1_2G:E7:G0:02	3378.39	1	0	-1
FITS	dense	293T_TFF1_DNA_Pool-1_2G:E7:R0:08	3378.39	1	0	-1
FITS	dense	293T_TFF1_DNA_Pool-1_2G:E8:32:08	3378.39	1	0	-1
FITS	dense	293T_TFF1_DNA_Pool-1_2G:F1:I1:11	3378.39	8	0	-8
FITS	dense	293T_TFF1_DNA_Pool-1_2G:F1:I2:05	3378.39	77	78	1
FITS	dense	293T_TFF1_DNA_Pool-1_2G:F5:T0:11	3378.39	1	0	-1
FITS	dense	293T_TFF1_DNA_Pool-1_2G:F5:X8:09	3378.39	1	0	-1
FITS	dense	293T_TFF1_DNA_Pool-1_2G:F7:D3:09	3378.39	6	0	-6
FITS	dense	293T_TFF1_DNA_Pool-1_2G:G0:90:05	3378.39	3	0	-3
FITS	dense	293T_TFF1_DNA_Pool-1_2G:G3:E6:11	3378.39	6	0	-6
FITS	dense	293T_TFF1_DNA_Pool-1_2G:G4:98:02	3378.39	1	0	-1
FITS	dense	293T_TFF1_DNA_Pool-1_2G:G4:O2:11	3378.39	6	29	23
FITS	dense	293T_TFF1_DNA_Pool-1_2G:G7:A2:11	3378.39	4	0	-4
FITS	dense	293T_TFF1_DNA_Pool-1_2G:G7:E2:05	3378.39	4	0	-4
FITS	dense	293T_TFF1_DNA_Pool-1_2G:H1:I2:11	3378.39	2	0	-2
FITS	dense	293T_TFF1_DNA_Pool-1_2G:H1:J0:02	3378.39	0	0	0
FITS	dense	293T_TFF1_DNA_Pool-1_2G:H1:M0:08	3378.39	1	0	-1
FITS	dense	293T_TFF1_DNA_Pool-1_2G:H1:X8:04	3378.39	2	0	-2
FITS	dense	293T_TFF1_DNA_Pool-1_2G:H1:X8:09	3378.39	4	16	12
FITS	dense	293T_TFF1_DNA_Pool-1_2G:H1:Z3:11	3378.39	4	0	-4
FITS	dense	293T_TFF1_DNA_Pool-1_2G:H2:18:09	3378.39	3	0	-3
FITS	dense	293T_TFF1_DNA_Pool-1_2G:H2:97:08	3378.39	0	0	0
FITS	dense	293T_TFF1_DNA_Pool-1_2G:H2:A2:11	3378.39	3	0	-3
FITS	dense	293T_TFF1_DNA_Pool-1_2G:H2:E1:04	3378.39	0	0	0
FITS	dense	293T_TFF1_DNA_Pool-1_2G:H2:Y2:08	3378.39	3	0	-3
FITS	dense	293T_TFF1_DNA_Pool-1_2G:H5:54:05	3378.39	0	0	0
FITS	dense	293T_TFF1_DNA_Pool-1_2G:H6:14:04	3378.39	2	0	-2
FITS	dense	293T_TFF1_DNA_Pool-1_2G:H6:24:09	3378.39	0	0	0
FITS	dense	293T_TFF1_DNA_Pool-1_2G:H6:P4:08	3378.39	1	0	-1
FITS	dense	293T_TFF1_DNA_Pool-1_2G:H6:Y5:02	3378.39	4	0	-4
FITS	dense	293T_TFF1_DNA_Pool-1_2G:H9:F3:11	3378.39	3	0	-3
FITS	dense	293T_TFF1_DNA_Pool-1_2G:H9:M8:02	3378.39	3	0	-3
FITS	dense	293T_TFF1_DNA_Pool-1_2G:I7:M4:04	3378.39	4	0	-4
FITS	dense	293T_TFF1_DNA_Pool-1_2G:I8:0I:02	3378.39	1	0	-1
FITS	dense	293T_TFF1_DNA_Pool-1_2G:J1:0R:04	3378.39	6	0	-6
FITS	dense	293T_TFF1_DNA_Pool-1_2G:J1:78:04	3378.39	4	0	-4
FITS	dense	293T_TFF1_DNA_Pool-1_2G:J1:E2:08	3378.39	5	0	-5
FITS	dense	293T_TFF1_DNA_Pool-1_2G:J1:N7:02	3378.39	4	0	-4
FITS	dense	293T_TFF1_DNA_Pool-1_2G:J1:P8:08	3378.39	9	0	-9
FITS	dense	293T_TFF1_DNA_Pool-1_2G:J1:T4:05	3378.39	8	0	-8
FITS	dense	293T_TFF1_DNA_Pool-1_2G:J1:Y1:07	3378.39	14	57	43
FITS	dense	293T_TFF1_DNA_Pool-1_2G:J1:Y2:05	3378.39	10	27	17
FITS	dense	293T_TFF1_DNA_Pool-1_2G:J2:54:05	3378.39	5	0	-5
FITS	dense	293T_TFF1_DNA_Pool-1_2G:J2:E2:05	3378.39	4	0	-4
FITS	dense	293T_TFF1_DNA_Pool-1_2G:J9:K0:07	3378.39	7	1	-6
FITS	dense	293T_TFF1_DNA_Pool-1_2G:K7:54:08	3378.39	4	0	-4
FITS	dense	293T_TFF1_DNA_Pool-1_2G:K7:56:08	3378.39	1	0	-1
FITS	dense	293T_TFF1_DNA_Pool-1_2G:K7:E1:08	3378.39	3	0	-3
FITS	dense	293T_TFF1_DNA_Pool-1_2G:K7:E2:11	3378.39	13	0	-13
FITS	dense	293T_TFF1_DNA_Pool-1_2G:K7:G2:05	3378.39	2	0	-2
FITS	dense	293T_TFF1_DNA_Pool-1_2G:K7:J0:08	3378.39	5	0	-5
FITS	dense	293T_TFF1_DNA_Pool-1_2G:K7:K5:02	3378.39	1	0	-1
FITS	dense	293T_TFF1_DNA_Pool-1_2G:K7:N0:11	3378.39	1	0	-1
FITS	dense	293T_TFF1_DNA_Pool-1_2G:K7:O1:12	3378.39	1	0	-1
FITS	dense	293T_TFF1_DNA_Pool-1_2G:K7:R0:02	3378.39	4	0	-4
FITS	dense	293T_TFF1_DNA_Pool-1_2G:K7:T4:04	3378.39	7	0	-7
FITS	dense	293T_TFF1_DNA_Pool-1_2G:K7:Y2:05	3378.39	12	0	-12
FITS	dense	293T_TFF1_DNA_Pool-1_2G:K7:Z3:08	3378.39	5	0	-5
FITS	dense	293T_TFF1_DNA_Pool-1_2G:K8:0V:05	3378.39	3	0	-3
FITS	dense	293T_TFF1_DNA_Pool-1_2G:L1:56:04	3378.39	1	0	-1
FITS	dense	293T_TFF1_DNA_Pool-1_2G:L1:J4:04	3378.39	1	0	-1
FITS	dense	293T_TFF1_DNA_Pool-1_2G:L1:R7:04	3378.39	6	29	23
FITS	dense	293T_TFF1_DNA_Pool-1_2G:L6:08:04	3378.39	2	0	-2
FITS	dense	293T_TFF1_DNA_Pool-1_2G:L9:0J:02	3378.39	0	0	0
FITS	dense	293T_TFF1_DNA_Pool-1_2G:L9:76:08	3378.39	2	0	-2
FITS	dense	293T_TFF1_DNA_Pool-1_2G:M3:H6:05	3378.39	4	0	-4
FITS	dense	293T_TFF1_DNA_Pool-1_2G:M3:J6:11	3378.39	4	0	-4
FITS	dense	293T_TFF1_DNA_Pool-1_2G:M4:B7:01	3378.39	3	0	-3
FITS	dense	293T_TFF1_DNA_Pool-1_2G:M4:D3:02	3378.39	2	0	-2
FITS	dense	293T_TFF1_DNA_Pool-1_2G:M4:J6:11	3378.39	2	0	-2
FITS	dense	293T_TFF1_DNA_Pool-1_2G:M4:L6:05	3378.39	3	0	-3
FITS	dense	293T_TFF1_DNA_Pool-1_2G:M4:P8:11	3378.39	5	10	5
FITS	dense	293T_TFF1_DNA_Pool-1_2G:M4:T4:02	3378.39	6	0	-6
FITS	dense	293T_TFF1_DNA_Pool-1_2G:M7:18:05	3378.39	0	0	0
FITS	dense	293T_TFF1_DNA_Pool-1_2G:M7:F6:08	3378.39	3	0	-3
FITS	dense	293T_TFF1_DNA_Pool-1_2G:N1:76:07	3378.39	1	0	-1
FITS	dense	293T_TFF1_DNA_Pool-1_2G:N1:98:11	3378.39	1	0	-1
FITS	dense	293T_TFF1_DNA_Pool-1_2G:N1:H7:05	3378.39	0	0	0
FITS	dense	293T_TFF1_DNA_Pool-1_2G:N5:A2:05	3378.39	4	0	-4
FITS	dense	293T_TFF1_DNA_Pool-1_2G:N5:P0:09	3378.39	2	2	0
FITS	dense	293T_TFF1_DNA_Pool-1_2G:N9:41:11	3378.39	0	0	0
FITS	dense	293T_TFF1_DNA_Pool-1_2G:N9:76:11	3378.39	2	0	-2
FITS	dense	293T_TFF1_DNA_Pool-1_2G:N9:C0:04	3378.39	4	0	-4
FITS	dense	293T_TFF1_DNA_Pool-1_2G:N9:D2:05	3378.39	2	36	34
FITS	dense	293T_TFF1_DNA_Pool-1_2G:N9:H2:08	3378.39	3	0	-3
FITS	dense	293T_TFF1_DNA_Pool-1_2G:N9:H3:05	3378.39	2	18	16
FITS	dense	293T_TFF1_DNA_Pool-1_2G:N9:J8:07	3378.39	1	0	-1
FITS	dense	293T_TFF1_DNA_Pool-1_2G:N9:O2:07	3378.39	6	39	33
FITS	dense	293T_TFF1_DNA_Pool-1_2G:N9:S5:11	3378.39	7	0	-7
FITS	dense	293T_TFF1_DNA_Pool-1_2G:O0:22:05	3378.39	1	0	-1
FITS	dense	293T_TFF1_DNA_Pool-1_2G:O0:V3:02	3378.39	47	43	-4
FITS	dense	293T_TFF1_DNA_Pool-1_2G:O4:61:04	3378.39	3	0	-3
FITS	dense	293T_TFF1_DNA_Pool-1_2G:O4:X3:11	3378.39	3	0	-3
FITS	dense	293T_TFF1_DNA_Pool-1_2G:O7:C0:08	3378.39	1	0	-1
FITS	dense	293T_TFF1_DNA_Pool-1_2G:O7:G4:11	3378.39	8	0	-8
FITS	dense	293T_TFF1_DNA_Pool-1_2G:O7:R3:11	3378.39	5	0	-5
FITS	dense	293T_TFF1_DNA_Pool-1_2G:O7:T8:07	3378.39	2	0	-2
FITS	dense	293T_TFF1_DNA_Pool-1_2G:O7:X3:04	3378.39	2	0	-2
FITS	dense	293T_TFF1_DNA_Pool-1_2G:O7:X8:11	3378.39	9	0	-9
FITS	dense	293T_TFF1_DNA_Pool-1_2G:O8:72:07	3378.39	2	0	-2
FITS	dense	293T_TFF1_DNA_Pool-1_2G:O8:D3:09	3378.39	4	0	-4
FITS	dense	293T_TFF1_DNA_Pool-1_2G:O8:P3:08	3378.39	1	0	-1
FITS	dense	293T_TFF1_DNA_Pool-1_2G:P2:H3:08	3378.39	1	0	-1
FITS	dense	293T_TFF1_DNA_Pool-1_2G:P2:X8:08	3378.39	1	0	-1
FITS	dense	293T_TFF1_DNA_Pool-1_2G:P5:W1:05	3378.39	3	0	-3
FITS	dense	293T_TFF1_DNA_Pool-1_2G:P5:W1:08	3378.39	1	0	-1
FITS	dense	293T_TFF1_DNA_Pool-1_2G:P6:B0:05	3378.39	1	0	-1
FITS	dense	293T_TFF1_DNA_Pool-1_2G:P9:0W:05	3378.39	9	0	-9
FITS	dense	293T_TFF1_DNA_Pool-1_2G:P9:E2:04	3378.39	6	0	-6
FITS	dense	293T_TFF1_DNA_Pool-1_2G:P9:H2:02	3378.39	3	0	-3
FITS	dense	293T_TFF1_DNA_Pool-1_2G:Q0:33:05	3378.39	1	0	-1
FITS	dense	293T_TFF1_DNA_Pool-1_2G:Q0:E8:05	3378.39	3	0	-3
FITS	dense	293T_TFF1_DNA_Pool-1_2G:Q0:N7:02	3378.39	5	3	-2
FITS	dense	293T_TFF1_DNA_Pool-1_2G:Q0:W0:08	3378.39	3	0	-3
FITS	dense	293T_TFF1_DNA_Pool-1_2G:Q4:08:05	3378.39	2	0	-2
FITS	dense	293T_TFF1_DNA_Pool-1_2G:Q4:18:09	3378.39	8	0	-8
FITS	dense	293T_TFF1_DNA_Pool-1_2G:Q4:24:09	3378.39	2	0	-2
FITS	dense	293T_TFF1_DNA_Pool-1_2G:Q4:T2:05	3378.39	0	0	0
FITS	dense	293T_TFF1_DNA_Pool-1_2G:Q7:J4:11	3378.39	2	0	-2
FITS	dense	293T_TFF1_DNA_Pool-1_2G:Q8:66:11	3378.39	3	0	-3
FITS	dense	293T_TFF1_DNA_Pool-1_2G:Q8:O1:05	3378.39	3	0	-3
FITS	dense	293T_TFF1_DNA_Pool-1_2G:R1:G1:05	3378.39	6	0	-6
FITS	dense	293T_TFF1_DNA_Pool-1_2G:R2:46:05	3378.39	1	0	-1
FITS	dense	293T_TFF1_DNA_Pool-1_2G:R2:U5:11	3378.39	0	0	0
FITS	dense	293T_TFF1_DNA_Pool-1_2G:R6:E2:07	3378.39	8	0	-8
FITS	dense	293T_TFF1_DNA_Pool-1_2G:R6:K1:02	3378.39	2	0	-2
FITS	dense	293T_TFF1_DNA_Pool-1_2G:R6:W6:10	3378.39	2	0	-2
FITS	dense	293T_TFF1_DNA_Pool-1_2G:R9:17:05	3378.39	7	0	-7
