barcode	raw	cisTopic	FITS	scOpen	MAGIC	PUscOpen	cicero	scbasset	scbasset_puscopen	scbasset_cistopic	scbasset_cistopic_puscopen
293T_TFF1_DNA_Pool-2_12B:X5:W2:03	42	3081.66	2.31866e+06	754903	828311	0	46.7989	42	0	121	130
293T_TFF1_DNA_Pool-2_12B:Y8:E8:02	29	12381.5	0	744054	649875	0	33.6006	29	0	359	396
293T_TFF1_DNA_Pool-2_12B:Z9:E2:12	55	2270.44	176831	907574	740121	195349	61.1076	55	141184	113	120
293T_TFF1_DNA_Pool-2_12B:Z9:H2:12	34	4062.1	0	1.77142e+06	867656	0	36.5113	34	79110.7	141	155
293T_TFF1_DNA_Pool-2_12A:04:G4:03	51	9685.69	0	1.47064e+06	705600	579564	68.5498	51	1.14888e+06	304	314
293T_TFF1_DNA_Pool-2_12A:08:09:03	33	10986.5	2.28324e+06	601944	772855	146489	39.338	33	162956	310	332
293T_TFF1_DNA_Pool-2_12A:08:0R:03	129	15863.5	2.27812e+06	1.372e+06	920071	1.14385e+06	157.336	129	1.06639e+06	484	524
293T_TFF1_DNA_Pool-2_12A:08:C4:01	35	2388.24	1.31003e+06	618648	791724	0	39.7783	35	0	98	106
293T_TFF1_DNA_Pool-2_12A:08:D4:03	22	2401.1	0	577409	778556	383960	24.0653	22	768984	85	90
293T_TFF1_DNA_Pool-2_12A:08:Q8:01	43	913.27	0	2.53496e+06	1.00085e+06	0	51.5528	43	0	65	69
293T_TFF1_DNA_Pool-2_12A:08:Y2:03	594	1451.17	3.61157e+06	2.60845e+06	6.65019e+06	2.88792e+06	667.957	594	3.09095e+06	590	613
293T_TFF1_DNA_Pool-2_12A:0A:17:05	32	1803.6	0	1.12052e+06	903178	8.40328e+06	38.1319	32	9.47939e+06	79	85
293T_TFF1_DNA_Pool-2_12A:0A:F3:01	21	3146.96	0	1.54316e+06	958705	0	25.9388	21	0	108	120
293T_TFF1_DNA_Pool-2_12A:0D:30:03	22	2014.21	0	281293	14282.2	0	23.8767	22	79110.7	75	85
293T_TFF1_DNA_Pool-2_12A:0H:58:03	264	4369.75	2.10943e+06	1.84638e+06	1.11517e+06	652045	293.997	264	941088	369	399
293T_TFF1_DNA_Pool-2_12A:0H:61:03	1348	836562	1.07948e+07	6.27092e+06	1.20845e+07	7.31543e+06	1524.49	1348	8.33542e+06	17138	17897
293T_TFF1_DNA_Pool-2_12A:0M:J6:02	60	1411.67	1.79621e+06	1.06274e+06	1.01767e+06	5.76616e+06	71.5858	60	7.69936e+06	95	102
293T_TFF1_DNA_Pool-2_12A:0T:M4:11	53	11071.4	0	1.17879e+06	640460	0	66.8801	53	0	314	339
293T_TFF1_DNA_Pool-2_12A:0T:N4:03	30	1096.82	1.59053e+06	888289	840452	229744	35.6811	30	449911	60	63
293T_TFF1_DNA_Pool-2_12A:0T:X0:03	23	833.769	0	423859	20292.4	0	26.1172	23	0	46	47
293T_TFF1_DNA_Pool-2_12A:0U:M8:05	34	1353.8	774288	1.16196e+06	792215	167609	45.9988	34	291495	71	76
293T_TFF1_DNA_Pool-2_12A:0X:17:05	159	3251.9	1.52343e+06	1.72369e+06	985914	585652	187.078	159	1.8122e+06	230	248
293T_TFF1_DNA_Pool-2_12A:0X:56:04	66	1245.41	1.14698e+06	1.4258e+06	1.29534e+06	0	81.702	66	79110.7	91	95
293T_TFF1_DNA_Pool-2_12A:0X:94:03	134	2880.88	0	1.45645e+06	1.102e+06	417843	168.482	134	694879	207	224
293T_TFF1_DNA_Pool-2_12A:0X:A4:03	90	1646.16	1.19567e+06	1.16163e+06	838064	231908	103.69	90	147404	137	144
293T_TFF1_DNA_Pool-2_12A:0X:E2:03	106	4108.74	0	1.29303e+06	946107	1.03991e+06	130.527	106	810012	218	235
293T_TFF1_DNA_Pool-2_12A:0X:I0:01	64	2960.69	436610	1.13249e+06	999770	306749	73.7276	64	199803	137	149
293T_TFF1_DNA_Pool-2_12A:0X:I0:03	74	18923.3	448929	848776	781076	106998	86.6792	74	272208	491	526
293T_TFF1_DNA_Pool-2_12A:0X:N7:03	102	1809.03	1.47588e+06	1.49083e+06	988889	458892	121.813	102	601243	148	158
293T_TFF1_DNA_Pool-2_12A:0X:N7:11	122	1056.51	0	996210	801239	605051	136.148	122	369375	141	147
293T_TFF1_DNA_Pool-2_12A:0X:P0:01	235	3631.88	3.73287e+06	1.77685e+06	1.73857e+06	1.78729e+06	257.155	235	1.95888e+06	321	343
293T_TFF1_DNA_Pool-2_12A:0X:P3:03	66	1737.81	0	950421	783189	0	79.0588	66	0	107	110
293T_TFF1_DNA_Pool-2_12A:0X:T4:03	116	2794.96	0	1.42752e+06	869424	418178	143.246	116	194148	186	203
293T_TFF1_DNA_Pool-2_12A:0X:Z3:03	185	3569.26	1.09525e+06	1.17276e+06	1.17814e+06	587915	201.419	185	766366	269	286
293T_TFF1_DNA_Pool-2_12A:0Y:24:04	31	3369.44	1.85172e+06	876973	603316	3.63317e+06	38.2501	31	5.49664e+06	118	124
293T_TFF1_DNA_Pool-2_12A:0Y:69:03	20	1001.77	0	570573	222729	0	22.1887	20	110024	48	50
293T_TFF1_DNA_Pool-2_12A:0Y:72:03	44	16911.5	0	504929	841070	271409	53.3813	44	158989	470	507
293T_TFF1_DNA_Pool-2_12A:0Y:93:03	276	5013.83	1.74899e+06	1.94476e+06	1.58657e+06	1.01526e+06	309.016	276	430587	385	407
293T_TFF1_DNA_Pool-2_12A:0Y:E2:03	106	4405.55	1.5099e+06	1.49804e+06	836930	1.93551e+06	132.471	106	2.20463e+06	219	239
293T_TFF1_DNA_Pool-2_12A:0Y:G0:06	29	4542.95	0	1.87048e+06	763887	0	32.6873	29	0	141	150
293T_TFF1_DNA_Pool-2_12A:0Y:I1:03	56	695.739	2.0467e+06	1.01429e+06	1.18196e+06	1.02331e+06	67.1722	56	1.13474e+06	69	75
293T_TFF1_DNA_Pool-2_12A:0Y:J0:01	188	11059.9	0	1.88929e+06	1.02819e+06	2.16474e+06	209.109	188	1.71554e+06	478	495
293T_TFF1_DNA_Pool-2_12A:0Y:Q5:10	20	2738.6	160504	236111	7435.01	0	21.1729	20	0	96	102
293T_TFF1_DNA_Pool-2_12A:0Y:Y6:03	129	32222.2	1.9369e+06	1.41357e+06	949107	541716	142.101	129	760296	872	940
293T_TFF1_DNA_Pool-2_12A:12:J0:05	26	1998.03	1.78053e+06	558014	757520	53071	32.0441	26	53272.3	78	86
293T_TFF1_DNA_Pool-2_12A:15:O2:01	39	14435.9	0	485622	231033	503195	42.5696	39	553826	370	412
293T_TFF1_DNA_Pool-2_12A:20:G4:03	24	3134.62	1.63906e+06	558257	836675	0	28.8595	24	0	103	112
293T_TFF1_DNA_Pool-2_12A:23:V0:03	60	5250.52	287428	960237	881800	194536	68.1693	60	406100	196	211
293T_TFF1_DNA_Pool-2_12A:24:J0:10	28	6456.76	116242	827482	3.91753e+06	0	32.8004	28	79110.7	193	217
293T_TFF1_DNA_Pool-2_12A:24:Y2:03	55	1601.21	0	832129	890515	363308	60.5512	55	0	95	99
293T_TFF1_DNA_Pool-2_12A:31:P4:03	26	1193.78	2.60855e+06	1.44863e+06	963941	197311	31.5571	26	295413	59	66
293T_TFF1_DNA_Pool-2_12A:32:O2:03	188	4543.67	1.14861e+06	1.59551e+06	1.56343e+06	5.48855e+06	213.867	188	3.11213e+06	299	319
293T_TFF1_DNA_Pool-2_12A:35:O2:02	31	2876.13	1.70302e+06	826044	797512	0	39.082	31	0	104	114
293T_TFF1_DNA_Pool-2_12A:39:O1:03	55	1305.35	1.34722e+06	866511	778735	0	67.1845	55	0	86	88
293T_TFF1_DNA_Pool-2_12A:47:B2:07	38	2492.64	2.49774e+06	1.13425e+06	812708	758536	43.5751	38	1.37391e+06	104	112
293T_TFF1_DNA_Pool-2_12A:47:D0:03	45	1622.62	1.60085e+06	483513	846348	0	50.1844	45	189115	85	89
293T_TFF1_DNA_Pool-2_12A:47:Q8:03	36	10228.7	0	1.11509e+06	798448	28134.7	44.7143	36	211334	295	324
293T_TFF1_DNA_Pool-2_12A:47:X7:02	47	1869.08	1.27172e+06	817199	699949	84367.4	61.0772	47	238346	97	106
293T_TFF1_DNA_Pool-2_12A:48:77:02	49	2555.48	1.84255e+06	855103	809880	156601	59.0124	49	240867	118	129
293T_TFF1_DNA_Pool-2_12A:52:77:02	81	16090.9	902757	1.69299e+06	1.22934e+06	1.04309e+06	97.1649	81	859054	545	598
293T_TFF1_DNA_Pool-2_12A:55:58:03	32	1178.97	207451	481447	827455	206129	35.4696	32	309832	64	74
293T_TFF1_DNA_Pool-2_12A:59:O1:04	452	11613	1.18732e+06	2.15446e+06	3.20096e+06	2.89969e+06	500.28	452	2.57249e+06	757	806
293T_TFF1_DNA_Pool-2_12A:60:K0:02	2532	632913	1.2954e+07	6.84567e+06	7.98062e+06	4.56152e+06	2885.7	2532	4.68438e+06	19063	19953
293T_TFF1_DNA_Pool-2_12A:71:B6:02	33	9566.66	0	573013	832012	381040	38.7391	33	0	286	309
293T_TFF1_DNA_Pool-2_12A:71:Y9:01	243	1954.47	1.02631e+06	1.56729e+06	2.16513e+06	198775	272.06	243	409477	294	307
293T_TFF1_DNA_Pool-2_12A:75:08:05	77	4507.67	0	1.07179e+06	636798	1.47022e+06	89.9331	77	1.1427e+06	188	203
293T_TFF1_DNA_Pool-2_12A:75:P0:01	56	2065.31	0	1.19607e+06	854326	0	68.7081	56	53712.1	106	116
293T_TFF1_DNA_Pool-2_12A:75:P4:03	27	9692.41	1.7017e+06	588684	721991	0	30.7766	27	53712.1	265	293
293T_TFF1_DNA_Pool-2_12A:75:Z3:03	63	1787.18	1.37469e+06	1.51021e+06	996892	749949	77.748	63	776866	112	127
293T_TFF1_DNA_Pool-2_12A:80:45:03	41	3442.33	0	836803	821101	0	48.7031	41	111856	134	148
293T_TFF1_DNA_Pool-2_12A:80:46:03	27	4824.35	0	530853	17763.4	0	30.4215	27	79110.7	152	165
293T_TFF1_DNA_Pool-2_12A:80:56:04	31	1185.32	0	954823	758571	0	39.7178	31	0	60	61
293T_TFF1_DNA_Pool-2_12A:80:M0:03	21	13481.8	2.40039e+06	1.12648e+06	780447	566185	26.99	21	637308	337	365
293T_TFF1_DNA_Pool-2_12A:84:P0:01	56	5638.41	0	1.01473e+06	747819	0	66.0166	56	0	194	209
293T_TFF1_DNA_Pool-2_12A:84:T4:01	24	3055.05	1.6287e+06	442013	11952.1	0	26.9286	24	0	108	115
293T_TFF1_DNA_Pool-2_12A:88:41:03	61	3322.26	965491	1.17842e+06	822852	338486	72.7407	61	713346	153	173
293T_TFF1_DNA_Pool-2_12A:91:54:03	31	705.531	961288	1.18209e+06	732599	1.20389e+07	41.3804	31	4.25734e+06	51	55
293T_TFF1_DNA_Pool-2_12A:91:K2:03	23	1689.91	1.85575e+06	872369	824898	200396	34.8501	23	284062	69	79
293T_TFF1_DNA_Pool-2_12A:95:77:06	22	1332.9	286044	295894	741349	0	24.9607	22	0	58	62
293T_TFF1_DNA_Pool-2_12A:95:A4:03	66	3495.47	0	1.08334e+06	951048	104052	79.3728	66	221563	154	168
293T_TFF1_DNA_Pool-2_12A:95:C0:03	85	4486.46	0	1.32731e+06	776092	143110	110.422	85	0	196	212
293T_TFF1_DNA_Pool-2_12A:95:E1:03	36	12301.8	0	1.68538e+06	957801	1.93594e+06	45.7549	36	1.28509e+06	372	404
293T_TFF1_DNA_Pool-2_12A:95:L8:03	63	1875.9	2.2551e+06	1.047e+06	705596	1.10741e+06	73.7386	63	1.7434e+07	112	118
293T_TFF1_DNA_Pool-2_12A:95:R2:03	28	3205.56	0	1.44306e+06	848732	1.90566e+06	33.0232	28	2.78651e+06	115	136
293T_TFF1_DNA_Pool-2_12A:99:54:02	96	12914	1.43995e+06	866482	907893	486745	113.583	96	756638	444	482
293T_TFF1_DNA_Pool-2_12A:A4:0I:03	223	23291.5	6.40614e+06	1.89553e+06	886699	657219	244.985	223	672650	757	805
293T_TFF1_DNA_Pool-2_12A:A4:56:03	33	2838.9	0	826271	764108	556886	40.7579	33	363128	109	121
293T_TFF1_DNA_Pool-2_12A:A4:56:04	37	2984.76	0	1.30564e+06	759311	0	43.7756	37	0	114	127
293T_TFF1_DNA_Pool-2_12A:A4:G1:03	23	996.148	444874	852148	760335	5.16893e+06	26.1017	23	1.23889e+06	50	53
293T_TFF1_DNA_Pool-2_12A:A4:L0:03	120	12670.2	1.92508e+06	1.23768e+06	1.29657e+06	7.39425e+06	141.548	120	53712.1	418	447
293T_TFF1_DNA_Pool-2_12A:A4:R2:03	26	4411.22	2.18492e+06	776965	15999.9	818113	27.6881	26	1.36286e+06	137	161
293T_TFF1_DNA_Pool-2_12A:A7:17:05	70	8277.14	0	1.22518e+06	983761	865767	81.1735	70	1.54218e+06	273	301
293T_TFF1_DNA_Pool-2_12A:A7:M8:03	142	15108.6	1.984e+06	1.60094e+06	1.23208e+06	660641	160.008	142	127180	558	604
293T_TFF1_DNA_Pool-2_12A:A7:Y2:03	85	2115.07	2.55733e+06	1.22423e+06	1.1156e+06	640850	104.482	85	1.44794e+06	139	146
293T_TFF1_DNA_Pool-2_12A:B1:H6:03	92	3470.26	0	1.27775e+06	767319	279798	108.792	92	459967	180	191
293T_TFF1_DNA_Pool-2_12A:B2:0V:12	24	4788.66	0	777051	807497	251509	28.4508	24	182055	150	165
293T_TFF1_DNA_Pool-2_12A:B5:61:03	58	2378.24	603152	1.19027e+06	2.20535e+06	1.69771e+06	68.0159	58	6.00078e+06	121	135
293T_TFF1_DNA_Pool-2_12A:B6:C0:03	21	1453.24	1.88958e+06	1.06306e+06	922526	539067	23.8555	21	0	60	68
293T_TFF1_DNA_Pool-2_12A:E3:56:04	35	2650.72	0	1.0255e+06	682170	442494	42.9539	35	620536	108	120
293T_TFF1_DNA_Pool-2_12A:E3:76:03	30	1774.61	1.54554e+06	1.49652e+06	932077	0	40.7555	30	79110.7	79	84
293T_TFF1_DNA_Pool-2_12A:E3:P0:01	159	13725.2	764947	1.90297e+06	1.73672e+06	1.68901e+06	183.445	159	2.54828e+06	486	531
293T_TFF1_DNA_Pool-2_12A:E3:Y2:03	144	4236.63	0	1.90897e+06	1.15094e+06	3.3391e+06	169.624	144	1.55454e+06	254	270
293T_TFF1_DNA_Pool-2_12A:E7:26:03	30	851.803	394564	1.98802e+06	652931	132692	39.8083	30	219906	50	54
293T_TFF1_DNA_Pool-2_12A:F1:B2:11	34	996.121	1.93965e+06	643713	664427	0	39.0968	34	0	60	63
293T_TFF1_DNA_Pool-2_12A:F2:98:05	21	2023.61	169333	411486	15130.3	0	22.4205	21	0	75	82
293T_TFF1_DNA_Pool-2_12A:F7:58:03	30	5149.87	1.94384e+06	738927	778156	0	34.0933	30	0	165	188
293T_TFF1_DNA_Pool-2_12A:F7:98:11	21	1581.33	0	737754	18836.6	0	25.3399	21	0	63	74
293T_TFF1_DNA_Pool-2_12A:G0:B0:03	113	1865.66	0	2.16895e+06	1.49996e+06	1.09298e+06	137.822	113	1.27665e+06	158	164
293T_TFF1_DNA_Pool-2_12A:G0:U5:11	21	1131.52	2.21531e+06	571475	615241	1.08076e+06	27.1594	21	1.7497e+06	53	59
293T_TFF1_DNA_Pool-2_12A:G3:H8:01	30	2466.09	0	441489	600615	0	33.3745	30	79110.7	97	110
293T_TFF1_DNA_Pool-2_12A:G7:H2:03	29	2689.63	167705	683419	789221	3.98711e+06	39.171	29	2.28435e+06	104	114
293T_TFF1_DNA_Pool-2_12A:G7:X3:03	37	3479.47	116533	481572	18901.1	0	38.1366	37	0	129	141
293T_TFF1_DNA_Pool-2_12A:G8:B6:05	53	2006.72	0	989102	989665	1.89912e+06	61.4767	53	6.10344e+06	107	116
293T_TFF1_DNA_Pool-2_12A:H1:50:02	24	4204.96	0	1.1051e+06	797155	998932	30.7421	24	359661	134	154
293T_TFF1_DNA_Pool-2_12A:H1:S9:03	31	2794.11	0	1.09319e+06	934969	399484	38.0438	31	626312	104	115
293T_TFF1_DNA_Pool-2_12A:H1:X0:02	25	939.985	2.24154e+06	1.11721e+06	790101	2.86048e+06	30.145	25	3.96584e+06	51	57
293T_TFF1_DNA_Pool-2_12A:H5:K2:03	20	2253.99	1.85537e+06	554737	30766.9	399570	23.7065	20	732627	79	84
293T_TFF1_DNA_Pool-2_12A:H5:M0:03	27	1694.81	1.8682e+06	745745	672279	739455	30.0244	27	904114	71	79
293T_TFF1_DNA_Pool-2_12A:H6:B0:03	172	20579.9	0	1.81963e+06	762909	1.13305e+06	213.764	172	1.16535e+06	665	721
293T_TFF1_DNA_Pool-2_12A:H6:T0:03	34	1159.02	379250	781772	752647	0	38.6113	34	0	66	67
293T_TFF1_DNA_Pool-2_12A:H9:50:03	26	3008.41	1.44238e+06	755407	772943	0	28.7525	26	0	107	119
293T_TFF1_DNA_Pool-2_12A:H9:A4:03	22	4863.29	1.60158e+06	397218	591946	344772	25.7473	22	229350	148	165
293T_TFF1_DNA_Pool-2_12A:J1:80:03	26	3477.38	626477	887086	21205.6	54978.7	28.3563	26	83194	123	140
293T_TFF1_DNA_Pool-2_12A:J1:90:03	36	2449.5	454408	834067	721494	7.94246e+06	40.9059	36	2.08679e+06	103	115
293T_TFF1_DNA_Pool-2_12A:J1:B6:05	143	10804.8	0	1.50046e+06	768811	2.35304e+06	165.135	143	1.96651e+06	443	481
293T_TFF1_DNA_Pool-2_12A:J1:L7:05	31	3142.43	0	340372	735889	178632	37.1524	31	88829.6	113	127
293T_TFF1_DNA_Pool-2_12A:J9:K2:03	23	1834.3	439382	1.05105e+06	843963	2.29695e+06	31.3328	23	3.61874e+06	74	82
293T_TFF1_DNA_Pool-2_12A:K3:A6:01	24	4144.55	0	850315	739582	149874	34.4972	24	123494	137	146
293T_TFF1_DNA_Pool-2_12A:K3:K1:03	122	5450.45	0	1.05214e+06	795277	443469	139.554	122	1.82639e+06	267	286
293T_TFF1_DNA_Pool-2_12A:K3:S9:02	31	11227.5	0	981984	804502	1.67218e+06	37.1656	31	2.09919e+06	311	340
293T_TFF1_DNA_Pool-2_12A:K7:08:02	54	4463.41	845998	619331	798448	0	61.7098	54	53712.1	169	182
293T_TFF1_DNA_Pool-2_12A:K7:D0:03	35	4310.26	0	386524	794094	0	37.8469	35	0	149	160
293T_TFF1_DNA_Pool-2_12A:K7:O2:04	23	3466.45	95026.2	293307	771493	0	24.9352	23	0	111	121
293T_TFF1_DNA_Pool-2_12A:K8:M0:03	23	1435.76	0	369160	777070	0	28.5404	23	0	62	66
293T_TFF1_DNA_Pool-2_12A:L1:0R:03	48	4524.71	0	994602	715483	0	53.2143	48	0	169	187
293T_TFF1_DNA_Pool-2_12A:L5:V0:03	33	3979.66	757613	814295	762292	4.04785e+06	41.0481	33	5.31544e+06	132	146
293T_TFF1_DNA_Pool-2_12A:L6:B6:03	25	1308.55	0	577675	736219	1.22121e+06	33.0699	25	1.70533e+06	62	66
293T_TFF1_DNA_Pool-2_12A:L9:O1:03	38	1694.66	696985	1.41295e+06	848025	307354	49.6217	38	445673	85	94
293T_TFF1_DNA_Pool-2_12A:M4:O2:03	24	3258.83	1.01181e+06	1.12937e+06	740507	1.51526e+06	28.9103	24	418585	110	121
293T_TFF1_DNA_Pool-2_12A:M7:Y6:03	31	11071.2	2.10018e+06	710479	852010	1.05086e+06	38.7228	31	1.07848e+06	316	342
293T_TFF1_DNA_Pool-2_12A:N9:0R:03	200	1909.94	0	2.34106e+06	1.5903e+06	1.92603e+06	231.115	200	1.37747e+06	242	259
293T_TFF1_DNA_Pool-2_12A:N9:28:01	84	7899.28	1.03202e+06	1.24012e+06	857300	1.25027e+06	100.736	84	969614	290	321
293T_TFF1_DNA_Pool-2_12A:N9:56:04	71	67699.2	872555	1.128e+06	822764	210198	85.4648	71	431891	1975	2152
293T_TFF1_DNA_Pool-2_12A:N9:81:02	49	11285.2	2.4524e+06	1.01233e+06	789655	681304	54.1576	49	871098	355	400
293T_TFF1_DNA_Pool-2_12A:N9:G5:03	37	2029.96	0	726092	764313	7.65332e+06	42.5487	37	1.24884e+07	87	99
293T_TFF1_DNA_Pool-2_12A:N9:H6:02	26	1920.64	197590	578487	737241	8.8233e-34	30.2706	26	134647	81	87
293T_TFF1_DNA_Pool-2_12A:N9:M4:03	126	1209.29	0	2.0092e+06	1.59445e+06	1.06608e+06	147.32	126	3.60621e+06	153	161
293T_TFF1_DNA_Pool-2_12A:N9:O6:03	63	3889.5	495451	926081	930478	6.65919e+06	70.3268	63	1.28415e+07	163	176
293T_TFF1_DNA_Pool-2_12A:N9:X3:03	72	17038.2	0	1.00367e+06	894971	6.88298e+06	91.5494	72	338691	520	562
293T_TFF1_DNA_Pool-2_12A:O7:41:03	32	2174.89	764737	930242	736246	394782	44.5549	32	676831	90	101
293T_TFF1_DNA_Pool-2_12A:O7:M4:03	36	532.519	0	729254	725452	624453	43.5699	36	656156	49	54
293T_TFF1_DNA_Pool-2_12A:O7:N8:03	45	8401.04	0	1.22074e+06	957492	477778	60.3714	45	878225	282	300
293T_TFF1_DNA_Pool-2_12A:P1:J6:03	36	3484.53	1.97953e+06	1.04594e+06	810164	284982	43.6492	36	339579	129	138
293T_TFF1_DNA_Pool-2_12A:P1:P0:01	36	2359.04	483371	862562	651433	1.12278e+06	42.9115	36	1.38208e+06	100	110
293T_TFF1_DNA_Pool-2_12A:Q0:56:04	20	681.936	0	604193	576479	260754	21.7416	20	294785	38	42
293T_TFF1_DNA_Pool-2_12A:Q4:F3:03	32	5147.33	649680	968035	781315	561931	41.065	32	800143	169	182
293T_TFF1_DNA_Pool-2_12A:Q4:Q0:03	23	2868.23	699341	958259	728243	0	30.4081	23	0	100	113
293T_TFF1_DNA_Pool-2_12A:Q4:X7:03	24	2849.58	2.01841e+06	626838	839090	196803	29.7669	24	0	99	108
293T_TFF1_DNA_Pool-2_12A:R1:A6:01	20	3914.25	777162	572083	712000	429437	24.6625	20	181352	126	142
293T_TFF1_DNA_Pool-2_12A:R1:E6:05	30	1250.31	2.79953e+06	536008	744719	2.67032e+06	32.9428	30	636685	64	68
293T_TFF1_DNA_Pool-2_12A:R2:54:03	21	2000.87	0	351638	17036.8	0	23.2814	21	0	75	80
293T_TFF1_DNA_Pool-2_12A:R2:A6:03	21	5451.87	2.41248e+06	386009	828406	1.26289e+06	22.0208	21	1.73281e+06	175	194
293T_TFF1_DNA_Pool-2_12A:S7:B3:11	35	898.643	117526	648089	946777	348882	42.164	35	116590	61	68
293T_TFF1_DNA_Pool-2_12A:S7:B7:03	73	2641.02	0	1.41303e+06	877480	900736	90.985	73	1.49389e+06	136	148
293T_TFF1_DNA_Pool-2_12A:S7:F3:03	69	1854.97	2.27635e+06	657720	873836	578941	76.3069	69	949923	118	126
293T_TFF1_DNA_Pool-2_12A:S7:H8:03	46	7058.72	1.59307e+06	711429	785239	583408	52.8042	46	722706	249	273
293T_TFF1_DNA_Pool-2_12A:S7:S6:03	37	1156.02	490270	1.25304e+06	764448	0	46.7248	37	0	68	73
293T_TFF1_DNA_Pool-2_12A:S7:W2:03	204	2345.65	2.59801e+06	1.2205e+06	1.21938e+06	1.48653e+06	233.379	204	2.00741e+06	255	270
293T_TFF1_DNA_Pool-2_12A:S8:56:04	49	1383.67	1.54592e+06	782636	638957	0	59.5069	49	98068.6	87	97
293T_TFF1_DNA_Pool-2_12A:S8:76:03	54	1242.04	0	1.08624e+06	976040	0	64.9389	54	0	90	93
293T_TFF1_DNA_Pool-2_12A:S8:G1:03	47	2253.12	2.17339e+06	761633	795413	343802	57.0766	47	478223	104	110
293T_TFF1_DNA_Pool-2_12A:S8:O5:01	31	969.759	1.12822e+06	912399	1.09784e+06	540253	35.3328	31	0	58	59
293T_TFF1_DNA_Pool-2_12A:S8:X8:03	43	5042.42	718822	836734	796392	1.24144e+06	56.1963	43	480219	173	183
293T_TFF1_DNA_Pool-2_12A:U7:X0:03	141	3699.2	677661	1.17228e+06	830032	622251	162.3	141	629304	237	250
293T_TFF1_DNA_Pool-2_12A:V2:B6:03	23	1545.95	0	985293	639108	747714	27.8877	23	1.04244e+06	62	72
293T_TFF1_DNA_Pool-2_12A:V2:Y6:03	73	1594.19	0	1.25266e+06	1.04682e+06	1.00151e+06	88.9554	73	1.39489e+06	115	122
293T_TFF1_DNA_Pool-2_12A:V5:B2:02	23	793.302	1.7836e+06	520724	207603	1.08925e+07	27.5365	23	1.60174e+06	43	47
293T_TFF1_DNA_Pool-2_12A:V6:56:04	22	2269.23	1.72168e+06	620570	476173	723658	24.8634	22	663665	83	89
293T_TFF1_DNA_Pool-2_12A:V6:84:03	21	1347.12	2.24121e+06	553997	837922	0	24.281	21	0	57	61
293T_TFF1_DNA_Pool-2_12A:V6:A4:01	26	921.889	0	614229	17881.3	1.42432e+06	32.6951	26	1.18379e+06	51	53
293T_TFF1_DNA_Pool-2_12A:V9:L7:03	60	1760.92	0	1.16408e+06	867394	1.22788e+06	84.5233	60	905632	105	115
293T_TFF1_DNA_Pool-2_12A:V9:T0:01	44	3711.59	1.71073e+06	603567	920389	103290	54.4955	44	79110.7	146	158
293T_TFF1_DNA_Pool-2_12A:W0:B0:03	21	3376.07	0	869788	777697	284989	29.4781	21	529061	112	131
293T_TFF1_DNA_Pool-2_12A:W0:Y2:03	26	12736.8	0	984054	606914	84678.6	30.6666	26	145123	333	360
293T_TFF1_DNA_Pool-2_12A:W3:F6:02	133	3884.79	459927	1.0604e+06	838738	0	143.453	133	111856	233	241
293T_TFF1_DNA_Pool-2_12A:W7:45:03	20	3156.73	2.05014e+06	467534	232504	357892	20.8096	20	556045	99	109
293T_TFF1_DNA_Pool-2_12A:W8:P0:01	44	12805.6	0	1.16057e+06	929505	325224	54.7206	44	328516	368	403
293T_TFF1_DNA_Pool-2_12A:X2:K2:03	25	2840.97	1.62867e+06	842030	729591	75280.1	31.5568	25	0	98	107
293T_TFF1_DNA_Pool-2_12A:X5:30:09	46	3594.64	994497	1.91253e+06	952088	588957	56.4216	46	767091	145	163
293T_TFF1_DNA_Pool-2_12A:X5:68:03	24	1662.24	1.32037e+06	1.0048e+06	651088	0	29.0471	24	0	67	72
293T_TFF1_DNA_Pool-2_12A:X5:76:03	45	6219.24	1.10788e+06	838511	783491	516244	51.6812	45	437941	209	227
293T_TFF1_DNA_Pool-2_12A:X5:98:12	49	9303.13	0	825591	877233	1.10085e+07	61.463	49	0	313	338
293T_TFF1_DNA_Pool-2_12A:X5:A5:03	54	1243.87	840805	993347	997220	414855	64.9429	54	612202	88	97
293T_TFF1_DNA_Pool-2_12A:X5:B2:07	71	3435.25	1.46969e+06	773073	674543	443215	77.5668	71	900836	165	177
293T_TFF1_DNA_Pool-2_12A:X5:B3:02	23	9159.19	0	264568	510355	0	24.4157	23	0	291	312
293T_TFF1_DNA_Pool-2_12A:X5:B3:11	48	7352.56	2.00981e+06	751767	836354	40851.1	54.728	48	0	248	264
293T_TFF1_DNA_Pool-2_12A:X5:G4:02	61	2385.33	2.12138e+06	1.007e+06	760518	283241	72.4042	61	529240	121	130
293T_TFF1_DNA_Pool-2_12A:X5:H6:03	41	892.494	0	407153	635288	92869.7	48.8251	41	236647	65	73
293T_TFF1_DNA_Pool-2_12A:X5:M8:03	67	843.353	0	1.4628e+06	809835	6.22581e+06	87.2696	67	256914	91	96
293T_TFF1_DNA_Pool-2_12A:X5:O1:03	64	1577.05	0	1.2997e+06	726909	29768.2	79.7163	64	13949.5	103	110
293T_TFF1_DNA_Pool-2_12A:X5:O6:03	307	12084.3	396743	1.6588e+06	1.31636e+06	722454	340.693	307	342213	583	624
293T_TFF1_DNA_Pool-2_12A:X5:R2:03	58	2003.32	0	1.20136e+06	832838	2.18704e+06	69.9376	58	3.16104e+06	112	125
